<<<<<<< HEAD
kills,rand,cum_sum,mean
6,0.3122588520584635,34457,5.536150385604113
5,0.3122693548449009,34462,5.536064257028112
3,0.3122860833762484,34465,5.535656922582717
6,0.31230888120003686,34471,5.5357314918901555
7,0.31237269725351147,34478,5.535966602440591
8,0.31241361426838377,34486,5.536362176914433
5,0.3124374196327837,34491,5.5362760834670945
2,0.31250041759923297,34493,5.535708554004173
13,0.3125149258317407,34506,5.536906290115533
7,0.3125266059764157,34513,5.537141023584149
14,0.3125406047896686,34527,5.5384985563041385
0,0.31256222769405817,34527,5.537610264635124
4,0.3126520174332661,34531,5.537363694676074
7,0.3127243059419641,34538,5.537598204264871
8,0.3127306435857634,34546,5.537992946457198
3,0.3128119062826751,34549,5.537586151626863
5,0.31283275800581534,34554,5.5375
2,0.31286590087871524,34556,5.53693318378465
5,0.31286953207009804,34561,5.5368471643703945
8,0.31295940320563154,34569,5.537241710716002
0,0.3129690698269746,34569,5.536354900704676
1,0.3130677301891607,34570,5.535628502802242
6,0.31324608329706505,34576,5.535702849823887
13,0.31340147324009693,34589,5.536897710901233
4,0.3134038692571566,34593,5.536651728553137
3,0.31354080206248436,34596,5.536245799327893
7,0.31354942637250416,34603,5.53648
1,0.31359008202471483,34604,5.535754279315309
18,0.3136062403767207,34622,5.537747920665387
14,0.3136229473305773,34636,5.539101231408924
6,0.31362851096602073,34642,5.539174928046051
3,0.31362940545057283,34645,5.53876898481215
3,0.31363000831676313,34648,5.538363171355499
4,0.31369460142929373,34652,5.538117308614352
6,0.313700578233554,34658,5.538191115372324
3,0.3137256124359994,34661,5.537785588752197
8,0.31377865822766693,34669,5.538178913738019
0,0.31383499695868666,34669,5.537294361923015
5,0.31389169229309877,34674,5.537208559565634
5,0.3140112865209258,34679,5.537122784608015
5,0.3141284203440805,34684,5.537037037037037
5,0.3141436268132387,34689,5.536951316839585
1,0.3141746748742853,34690,5.536227258218959
0,0.3142260117426652,34690,5.535343864688048
6,0.3142524247929097,34696,5.535417996171027
8,0.31433156625891834,34704,5.535811134152177
0,0.31450239485254683,34704,5.534928229665072
9,0.3146129886278184,34713,5.535480784563865
0,0.3146967765148876,34713,5.534598214285714
1,0.3147594534173427,34714,5.533875338753387
2,0.3147836594256769,34716,5.53331208160663
3,0.314803259754722,34719,5.5329083665338645
4,0.31492544521492105,34723,5.532664117272148
8,0.31498779206196914,34731,5.533057192926557
7,0.3150158072657797,34738,5.533290856960815
1,0.31510928948793615,34739,5.532568880394967
2,0.31511759220241775,34741,5.532006369426751
7,0.31517379489708763,34748,5.532240089157777
7,0.3152090993094472,34755,5.532473734479465
3,0.3152405145535001,34758,5.532070666878879
1,0.3154606410346059,34759,5.531349458943348
6,0.3154721038235202,34765,5.531424025457438
3,0.31552083314638546,34768,5.531021317212854
0,0.3155223842480589,34768,5.530141561953237
0,0.315529011577821,34768,5.529262086513995
1,0.3155451904845008,34769,5.528541898553029
2,0.3155512203783716,34771,5.527980922098569
5,0.3157460427703723,34776,5.527896995708154
2,0.31577796492805443,34778,5.527336300063573
32,0.31577873502885234,34810,5.531542984268235
4,0.3157860695294318,34814,5.531299650460756
0,0.3158666648258236,34814,5.530420969023035
9,0.31592007666926336,34823,5.530972045743329
8,0.31594046254462793,34831,5.531364141654756
7,0.31604558291426277,34838,5.531597332486504
2,0.31620692181280785,34840,5.531036672487696
15,0.31622105690247315,34855,5.532539682539682
2,0.3162976283187514,34857,5.531979050944295
0,0.31630111590334664,34857,5.531101237702317
3,0.3164405170207598,34860,5.530699666825321
5,0.3164409858918966,34865,5.530615482233503
9,0.31645402179794546,34874,5.53116574147502
3,0.31646264339971186,34877,5.530764351411355
0,0.31646497973984034,34877,5.529887426668781
4,0.31646667329096867,34881,5.529644895370957
1,0.3164723138517127,34882,5.52892692978285
0,0.31649576890019604,34882,5.528050713153724
4,0.3165425975094567,34886,5.5278085881793695
5,0.3166143238341861,34891,5.527724968314322
8,0.3166798078848265,34899,5.528116584824964
1,0.3166926043554007,34900,5.527399429838455
5,0.31670274580399627,34905,5.527315914489312
1,0.31696655417600794,34906,5.526599113362888
0,0.3169820843044585,34906,5.525724236188064
0,0.31700216302813167,34906,5.524849635960747
8,0.31703230284842543,34914,5.525241335654376
6,0.31707352804397115,34920,5.525316455696203
0,0.31707747786124596,34920,5.524442335073564
7,0.3170982419468823,34927,5.524675735526732
0,0.3171384925855665,34927,5.523801992724972
15,0.3171943203235661,34942,5.525300442757748
2,0.31724837352509083,34944,5.524743083003953
18,0.3173273457010384,34962,5.526715143850774
1,0.3173833709786903,34963,5.525999683894421
0,0.3174455489314414,34963,5.525126422250316
17,0.3174554223884287,34980,5.526939484910728
6,0.3175687393055503,34986,5.527014218009478
12,0.317585570477099,34998,5.528036645079767
7,0.3175858167934983,35005,5.528269109286166
3,0.31772436764228296,35008,5.527869887888836
3,0.3177659773848788,35011,5.5274707925481525
3,0.31776615687552257,35014,5.52707182320442
17,0.3177676279493713,35031,5.528882575757576
4,0.31779775905791396,35035,5.528641312924097
13,0.3178046850635836,35048,5.5298201325339225
3,0.3178555862611451,35051,5.529421044328759
12,0.3179024894968675,35063,5.530441640378549
0,0.317930257292795,35063,5.529569468538085
7,0.3179577318974164,35070,5.529801324503311
8,0.31797732557430225,35078,5.530190761469337
1,0.31798023533720865,35079,5.529476670870113
3,0.31807182975502113,35082,5.529078014184397
2,0.31809802796747233,35084,5.528521903561298
3,0.31818167241234285,35087,5.528123522924216
0,0.3181911953771579,35087,5.527252678008821
5,0.3182539704497277,35092,5.527169633013073
7,0.3182683637993162,35099,5.527401574803149
2,0.31832922578012723,35101,5.5268461659581165
4,0.31835561982859595,35105,5.526605793450882
0,0.3183597084625335,35105,5.525735872815993
0,0.3183724350825574,35105,5.524866225999371
3,0.3184509612783758,35108,5.524468922108576
11,0.3184644427182325,35119,5.525330396475771
1,0.3185154628164336,35120,5.5246185307535
0,0.31858904120049103,35120,5.523749606794589
6,0.3186610598603564,35126,5.523824500707659
3,0.3186677998628624,35129,5.523427672955975
10,0.31872641034260285,35139,5.524131425876434
2,0.3187789937012133,35141,5.52357749135492
1,0.31878673007159275,35142,5.522866572371523
9,0.31880145423198103,35151,5.523412947831552
0,0.31880631922987424,35151,5.52254516889238
1,0.31881852094653074,35152,5.521834747093936
7,0.3188977677128261,35159,5.522066907491754
0,0.31895820391667995,35159,5.521199748743719
13,0.3189740341671684,35172,5.522373999057937
6,0.31898720918194645,35178,5.522448979591837
4,0.3190158743799477,35182,5.522210014126511
1,0.3190507181793847,35183,5.5215003138731955
2,0.319052532213715,35185,5.520947748313196
3,0.3191035020065859,35188,5.520552243489175
4,0.3192024752006185,35192,5.520313725490196
1,0.3193519096573372,35193,5.519604767879549
13,0.3193985723540762,35206,5.520777795201505
2,0.319449212472361,35208,5.520225776105362
3,0.31945260997050584,35211,5.519830694466218
19,0.3194908453104852,35230,5.521943573667712
0,0.3195768034564893,35230,5.521078200908948
0,0.31958830436036356,35230,5.520213099341899
2,0.3196920025954346,35232,5.519661601127996
3,0.3196992635311682,35235,5.519266917293233
12,0.3197069874887305,35247,5.5202819107282695
9,0.31975551524562795,35256,5.520826808643909
11,0.31982824632884976,35267,5.52168467198998
2,0.31995184398646803,35269,5.521133375078271
9,0.3200513267867239,35278,5.521677883862889
5,0.3200549022619371,35283,5.521596244131455
3,0.3201667441280708,35286,5.5212016898763885
2,0.32023378132895175,35288,5.520650813516896
8,0.3202354763944253,35296,5.521038636008134
4,0.3203140140459849,35300,5.520800750703785
17,0.32033130369316765,35317,5.5225957779515245
14,0.32040433230295007,35331,5.523921200750469
0,0.320507114372955,35331,5.523057683289042
0,0.32055874228940473,35331,5.522194435761175
3,0.32067947000147023,35334,5.521800281293952
3,0.32070626343614417,35337,5.52140625
3,0.32074866210788044,35340,5.52101234182159
9,0.3208240914577425,35349,5.521555763823805
1,0.3208479662386243,35350,5.52084960174918
0,0.3208595685486859,35350,5.51998750780762
5,0.3208808620272027,35355,5.519906323185012
6,0.32093480114743356,35361,5.519981267561661
1,0.32093578495271746,35362,5.519275792102388
4,0.3210641689647954,35366,5.519038701622971
4,0.3212874206222157,35370,5.518801685130286
9,0.3213559259584631,35379,5.519344773790952
8,0.3214058765930099,35387,5.51973171112151
8,0.32141218619679524,35395,5.520118527760449
0,0.3214522105903065,35395,5.519257757679713
8,0.321520957233954,35403,5.519644527595884
1,0.3215308705593184,35404,5.518939984411536
3,0.3215343054215464,35407,5.518547381546135
1,0.32155751915192776,35408,5.517843228923173
3,0.3216026563512533,35411,5.517450919289498
3,0.3216222039359494,35414,5.517058731889702
10,0.3216238342709248,35424,5.517757009345795
0,0.3217098732553414,35424,5.516897679489176
4,0.3217985731849744,35428,5.5166614761756465
7,0.32181373849938,35435,5.516892417873268
0,0.32182506231725017,35435,5.516033623910336
0,0.32190526516879625,35435,5.5151750972762645
3,0.32197230671404586,35438,5.514783691254279
7,0.32197554871456613,35445,5.515014781391007
0,0.3219877072054892,35445,5.5141568139390165
1,0.3219954295274684,35446,5.513454658578317
3,0.3220297208418481,35449,5.513063763608087
6,0.32205450134625035,35455,5.513139480640647
4,0.3220559811732272,35459,5.512904228855722
0,0.3220839062991886,35459,5.512047256334525
15,0.32219520479781605,35474,5.513521914827479
1,0.32220104134397165,35475,5.512820512820513
0,0.32235342167059,35475,5.511963952765693
1,0.3223674387453429,35476,5.511263010719279
2,0.3223914094858783,35478,5.51071761416589
0,0.3224287457178031,35478,5.5098617797794684
7,0.3225019183311435,35485,5.510093167701863
5,0.32251420465323244,35490,5.510013972985561
2,0.3225216506764118,35492,5.509469108972369
0,0.3225418448272752,35492,5.508613999689586
6,0.32255071200001784,35498,5.50869025450031
4,0.3225645950996372,35502,5.508456167571761
2,0.3226750045043034,35504,5.507911883338505
11,0.32270841549723484,35515,5.508763766092756
8,0.32274269851523507,35523,5.509150124069479
4,0.32275393066018754,35527,5.508916111024965
20,0.32278297002971856,35547,5.511162790697674
6,0.3229019622868864,35553,5.511238567663928
5,0.3230614608680651,35558,5.511159330440174
16,0.32308529905587924,35574,5.512784751278475
8,0.3231003809223102,35582,5.51317012705299
8,0.32332466277556915,35590,5.513555383423703
8,0.32339562515361986,35598,5.513940520446097
9,0.3234205139266946,35607,5.514480408858603
1,0.32350470886944505,35608,5.513781356457107
12,0.3235133957475613,35620,5.514785570521752
12,0.323515561536711,35632,5.515789473684211
7,0.32366144032334465,35639,5.51601919207553
5,0.3238249978953244,35644,5.5159393376663575
2,0.3238513273314608,35646,5.5153953272474086
0,0.3238982780930292,35646,5.514542079207921
10,0.3239129593707264,35656,5.51523588553751
4,0.32399947123519923,35660,5.515001546551191
11,0.3240126104753458,35671,5.515849698469151
10,0.32413605776389065,35681,5.516542980828695
6,0.3241587401849666,35687,5.516617715257381
6,0.324228469666772,35693,5.5166924265842345
11,0.3242564948719736,35704,5.5175397929222685
4,0.3243035686276807,35708,5.517305315203956
8,0.3243583306360388,35716,5.517688861424378
6,0.32441266383246625,35722,5.517763361136855
3,0.3244936138074749,35725,5.517374517374518
6,0.3245049501571228,35731,5.5174490426189005
5,0.32456201906146964,35736,5.517369152385363
2,0.3245681469982895,35738,5.516826180920037
5,0.32467917001063884,35743,5.516746411483253
2,0.32470679625948873,35745,5.516203703703703
10,0.3247085594279573,35755,5.516895540811603
1,0.32473223532536377,35756,5.5161987041036715
14,0.32478629744217247,35770,5.517507326854851
2,0.32479141499740494,35772,5.516964836520666
7,0.3248599296230067,35779,5.517193523515806
0,0.3248684703680673,35779,5.516342892383595
5,0.3249938551168329,35784,5.516263295822414
9,0.3250151243435401,35793,5.516800246609124
1,0.32502711475306634,35794,5.516104176298351
2,0.32513063442920564,35796,5.515562403697997
0,0.32514437274551844,35796,5.5147126790941305
1,0.32518801040856926,35797,5.514017252002464
2,0.3252011245272479,35799,5.513476051131988
1,0.32521105690457996,35800,5.5127810286418235
0,0.32523095867610263,35800,5.5119322555812165
4,0.3253021479296926,35804,5.511699507389163
5,0.32537955488976145,35809,5.511620748037556
4,0.3254190387473441,35813,5.51138811942136
8,0.32561829854025826,35821,5.511771041698723
2,0.3256372294613997,35823,5.511230769230769
11,0.3257259532072587,35834,5.512075065374558
3,0.3258347328658914,35837,5.511688711165795
4,0.325885002285742,35841,5.5114562509610945
1,0.3258961339969868,35842,5.510762607626076
5,0.32590464445614553,35847,5.510684089162183
3,0.3259577643562652,35850,5.510298186289579
13,0.32598087433212264,35863,5.5114492085446445
0,0.3260115028566277,35863,5.51060233558697
5,0.3260824871487148,35868,5.510523889998463
10,0.3261095097384975,35878,5.511213517665131
12,0.3262338452248952,35890,5.512210105974504
7,0.3262470635617891,35897,5.512438574938575
7,0.3262801686005983,35904,5.512666973744818
7,0.3263692097553046,35911,5.512895302425545
7,0.3264055711338286,35918,5.513123561013047
6,0.3264441005838804,35924,5.513198281154082
0,0.3264682451530283,35924,5.512352309344791
4,0.32651351589489974,35928,5.512120282295182
4,0.3265882145969451,35932,5.511888326430434
7,0.32660286133509,35939,5.512116564417178
8,0.3266298587414105,35947,5.512498083116086
4,0.32665150455631564,35951,5.512266176019626
12,0.3267319421930108,35963,5.513260769584547
7,0.32676690924395435,35970,5.513488657265481
4,0.32677429882620246,35974,5.513256704980843
2,0.3267983090444808,35976,5.512718357339871
8,0.32684840555228944,35984,5.513099433123947
1,0.32689437983285896,35985,5.512408088235294
1,0.3269864494800926,35986,5.511716955123296
9,0.32701102786008585,35995,5.512251148545176
8,0.3270153924532718,36003,5.51263206247129
1,0.3270207464687169,36004,5.511941212492346
3,0.32702583579354416,36007,5.511556712077147
8,0.3270507967334698,36015,5.511937557392103
0,0.32708880233912907,36015,5.511094108645754
4,0.32709255749259447,36019,5.5108629130966955
10,0.3271001444800441,36029,5.511549640507878
10,0.3271561975420255,36039,5.512236157846436
2,0.3272541179836296,36041,5.511699036549931
2,0.3272710365761785,36043,5.5111620795107035
1,0.3273962243373578,36044,5.510472404831066
2,0.3274372198931086,36046,5.50993579944971
10,0.3274463983134088,36056,5.510622038820113
14,0.32746778712876223,36070,5.511919315403423
10,0.3275126692130659,36080,5.512605042016807
10,0.32751805775055254,36090,5.513290559120073
2,0.3275655409132263,36092,5.5127539330991295
4,0.3275685790113634,36096,5.512522907758094
0,0.3275721631066819,36096,5.511681172698122
4,0.3275946710239386,36100,5.511450381679389
12,0.32759468990130947,36112,5.512440848725386
1,0.32770453566045,36113,5.511752136752137
3,0.3277624043604669,36116,5.511368838699832
6,0.3277859285764396,36122,5.511443393347574
5,0.3278121667279127,36127,5.511365369946605
13,0.327812984897227,36140,5.512507626601586
9,0.3279319559211499,36149,5.513039499771237
